FECHA;DEPARTAMENTO;MUNICIPIO;DIA;CLASE DE ESTUPEFACIENTE;CLASE DE SITIO;ZONA;UNIDAD DE MEDIDA;CÓDIGO DANE;CANTIDAD
4/02/2018;ANTIOQUIA;YARUMAL;Lunes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5887000;50
4/02/2018;ARAUCA;ARAUCA;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;81001000;30
4/02/2018;BOLÍVAR;SAN JACINTO;Lunes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;13654000;28
4/02/2018;CALDAS;LA DORADA;Lunes;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;17380000;10114
4/02/2018;CALDAS;LA DORADA;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;17380000;30
4/02/2018;CALDAS;PENSILVANIA;Lunes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;17541000;30
4/02/2018;CAUCA;POPAYÁN;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;19001000;2
4/02/2018;CAUCA;PUERTO TEJADA;Lunes;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;19573000;512
4/02/2018;CESAR;LA JAGUA DE IBIRICO;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;20400000;10
4/02/2018;CESAR;VALLEDUPAR;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;20001000;32
4/02/2018;CÓRDOBA;MONTELÍBANO;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;23466000;22
4/02/2018;CUNDINAMARCA;COGUA;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25200000;5
4/02/2018;CUNDINAMARCA;GIRARDOT;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25307000;85
4/02/2018;CUNDINAMARCA;GUATAQUÍ;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25324000;5
4/02/2018;CUNDINAMARCA;RICAURTE;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25612000;10
4/02/2018;CUNDINAMARCA;SILVANIA;Lunes;MARIHUANA;FRENTE A RESIDENCIAS - VIA PUBLICA;URBANA;GRAMO;25743000;10
4/02/2018;CUNDINAMARCA;SOACHA;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25754000;1280
4/02/2018;CUNDINAMARCA;TENA;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25797000;16
4/02/2018;CUNDINAMARCA;TOCAIMA;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25815000;3
4/02/2018;CUNDINAMARCA;TOCANCIPÁ;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25817000;50
4/02/2018;CUNDINAMARCA;VILLA DE SAN DIEGO DE UBATE;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25843000;15
4/02/2018;HUILA;NEIVA;Lunes;MARIHUANA;INSTALACIONES DE LA POLICIA;URBANA;GRAMO;41001000;52
4/02/2018;HUILA;PITALITO;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;41551000;278
4/02/2018;MAGDALENA;SANTA MARTA;Lunes;MARIHUANA;CASAS DE HABITACION;RURAL;GRAMO;47001000;12235
4/02/2018;MAGDALENA;SANTA MARTA;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;47001000;130
4/02/2018;META;SAN MARTÍN;Lunes;MARIHUANA;TRAMO DE VIA;RURAL;GRAMO;50689000;550
4/02/2018;META;VILLAVICENCIO;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;50001000;270
4/02/2018;NARIÑO;IPIALES;Lunes;MARIHUANA;CARCELES;URBANA;GRAMO;52356000;1
4/02/2018;QUINDÍO;CALARCA;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;63130000;34
4/02/2018;RISARALDA;SANTA ROSA DE CABAL;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;66682000;20
4/02/2018;SANTANDER;BARBOSA;Lunes;MARIHUANA;CARRETERA;RURAL;GRAMO;68077000;14
4/02/2018;SANTANDER;BUCARAMANGA;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;68001000;50
4/02/2018;SANTANDER;FLORIDABLANCA;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;68276000;8
4/02/2018;SANTANDER;PIEDECUESTA;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;68547000;30
4/02/2018;TOLIMA;ALVARADO;Lunes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;73026000;139000
4/02/2018;VALLE;BUENAVENTURA;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;76109000;83
4/02/2018;VALLE;CALI;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;76001000;850
4/02/2018;VALLE;CANDELARIA;Lunes;MARIHUANA;CARRETERA;RURAL;GRAMO;76130000;36000
4/02/2018;VALLE;PRADERA;Lunes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;76563000;27
5/02/2018;ANTIOQUIA;BARBOSA;Miércoles;BASE DE COCA;VIAS PUBLICAS;RURAL;GRAMO;5079000;10
5/02/2018;ANTIOQUIA;BELMIRA;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5086000;4
5/02/2018;ANTIOQUIA;CARACOLÍ;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5142000;4
5/02/2018;ANTIOQUIA;CISNEROS;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5190000;3
5/02/2018;ANTIOQUIA;COPACABANA;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5212000;5
5/02/2018;ANTIOQUIA;FREDONIA;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5282000;2
5/02/2018;ANTIOQUIA;GUARNE;Miércoles;BASE DE COCA;FINCAS Y SIMILARES;RURAL;GRAMO;5318000;40
5/02/2018;ANTIOQUIA;HELICONIA;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5347000;5
5/02/2018;ANTIOQUIA;ITAGUI;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5360000;101
5/02/2018;ANTIOQUIA;JERICÓ;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5368000;6
5/02/2018;ANTIOQUIA;LA ESTRELLA;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5380000;6
5/02/2018;ANTIOQUIA;MACEO;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5425000;3
5/02/2018;ANTIOQUIA;MARINILLA;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5440000;5
5/02/2018;ANTIOQUIA;MEDELLÍN;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5001000;251
5/02/2018;ANTIOQUIA;PUEBLORRICO;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5576000;4
5/02/2018;ANTIOQUIA;PUERTO TRIUNFO;Miércoles;BASE DE COCA;FINCAS Y SIMILARES;RURAL;GRAMO;5591000;12
5/02/2018;ANTIOQUIA;SABANETA;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5631000;1
5/02/2018;ANTIOQUIA;SAN FRANCISCO;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5652000;2
5/02/2018;ANTIOQUIA;SAN ROQUE;Miércoles;BASE DE COCA;FINCAS Y SIMILARES;RURAL;GRAMO;5670000;3
5/02/2018;ANTIOQUIA;SANTAFÉ DE ANTIOQUIA;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5042000;38
5/02/2018;ANTIOQUIA;TÁMESIS;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5789000;3
5/02/2018;ANTIOQUIA;URRAO;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5847000;36
5/02/2018;ANTIOQUIA;YALÍ;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5885000;8
5/02/2018;ANTIOQUIA;YOLOMBÓ;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;5890000;5
5/02/2018;ATLÁNTICO;JUAN DE ACOSTA;Miércoles;BASE DE COCA;VIAS PUBLICAS;RURAL;GRAMO;8372000;1280
5/02/2018;ATLÁNTICO;PALMAR DE VARELA;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;8520000;40
5/02/2018;ATLÁNTICO;SANTO TOMÁS;Miércoles;BASE DE COCA;VIAS PUBLICAS;RURAL;GRAMO;8685000;60
5/02/2018;CAUCA;POPAYÁN;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;19001000;18
5/02/2018;CAUCA;SANTANDER DE QUILICHAO;Miércoles;BASE DE COCA;CARRETERA;RURAL;GRAMO;19698000;210
5/02/2018;CESAR;LA GLORIA;Miércoles;BASE DE COCA;CANCHA DE FUTBOL;URBANA;GRAMO;20383000;2
5/02/2018;CESAR;SAN ALBERTO;Miércoles;BASE DE COCA;CARRETERA;RURAL;GRAMO;20710000;2000
5/02/2018;CÓRDOBA;MONTERÍA;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;23001000;57
5/02/2018;CUNDINAMARCA;BOGOTÁ D.C.;Miércoles;BASE DE COCA;CASAS DE HABITACION;URBANA;GRAMO;11001000;5627
5/02/2018;CUNDINAMARCA;BOGOTÁ D.C.;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;11001000;6
5/02/2018;CUNDINAMARCA;SOACHA;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;25754000;350
5/02/2018;MAGDALENA;EL BANCO;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;47245000;2
5/02/2018;META;VILLAVICENCIO;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;50001000;5
5/02/2018;NORTE DE SANTANDER;CÚCUTA;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;54001000;13
5/02/2018;PUTUMAYO;MOCOA;Miércoles;BASE DE COCA;VIAS PUBLICAS;RURAL;GRAMO;86001000;9500
5/02/2018;RISARALDA;SANTA ROSA DE CABAL;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;66682000;8
5/02/2018;SANTANDER;BUCARAMANGA;Miércoles;BASE DE COCA;BOSQUES;URBANA;GRAMO;68001000;99
5/02/2018;SANTANDER;BUCARAMANGA;Miércoles;BASE DE COCA;PUENTE;URBANA;GRAMO;68001000;13
5/02/2018;SANTANDER;BUCARAMANGA;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;68001000;2
5/02/2018;SANTANDER;FLORIDABLANCA;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;68276000;5
5/02/2018;SANTANDER;PUERTO WILCHES;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;68575000;16
5/02/2018;TOLIMA;IBAGUÉ;Miércoles;BASE DE COCA;VIAS PUBLICAS;URBANA;GRAMO;73001000;20
5/02/2018;VALLE;RIOFRÍO;Miércoles;BASE DE COCA;VIAS PUBLICAS;RURAL;GRAMO;76616000;1
5/02/2018;VALLE;SAN PEDRO;Miércoles;BASE DE COCA;CARRETERA;RURAL;GRAMO;76670000;50000
5/02/2018;VALLE;TRUJILLO;Miércoles;BASE DE COCA;VIAS PUBLICAS;RURAL;GRAMO;76828000;3
5/02/2018;ANTIOQUIA;ANDES;Miércoles;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;5034000;2
5/02/2018;ANTIOQUIA;BETANIA;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5091000;10
5/02/2018;ANTIOQUIA;CALDAS;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5129000;6
5/02/2018;ANTIOQUIA;CIUDAD BOLÍVAR;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5101000;6
5/02/2018;ANTIOQUIA;CONCEPCIÓN;Miércoles;BASUCO;FINCAS Y SIMILARES;RURAL;GRAMO;5206000;10
5/02/2018;ANTIOQUIA;CONCORDIA;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5209000;2
5/02/2018;ANTIOQUIA;EL CARMEN DE VIBORAL;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5148000;5
5/02/2018;ANTIOQUIA;EL SANTUARIO;Miércoles;BASUCO;FINCAS Y SIMILARES;RURAL;GRAMO;5697000;4
5/02/2018;ANTIOQUIA;FRONTINO;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5284000;6
5/02/2018;ANTIOQUIA;HISPANIA;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5353000;2
5/02/2018;ANTIOQUIA;ITAGUI;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5360000;8
5/02/2018;ANTIOQUIA;LA CEJA;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5376000;30
5/02/2018;ANTIOQUIA;LA PINTADA;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5390000;5
5/02/2018;ANTIOQUIA;LIBORINA;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5411000;1
5/02/2018;ANTIOQUIA;MACEO;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5425000;3
5/02/2018;ANTIOQUIA;MEDELLÍN;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5001000;1
5/02/2018;ANTIOQUIA;MONTEBELLO;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5467000;12
5/02/2018;ANTIOQUIA;PUERTO TRIUNFO;Miércoles;BASUCO;FINCAS Y SIMILARES;RURAL;GRAMO;5591000;11
5/02/2018;ANTIOQUIA;REMEDIOS;Miércoles;BASUCO;FINCAS Y SIMILARES;RURAL;GRAMO;5604000;15
5/02/2018;ANTIOQUIA;REMEDIOS;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5604000;10
5/02/2018;ANTIOQUIA;RIONEGRO;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5615000;10
5/02/2018;ANTIOQUIA;SAN FRANCISCO;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5652000;3
5/02/2018;ANTIOQUIA;SAN ROQUE;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5670000;4
5/02/2018;ANTIOQUIA;SANTAFÉ DE ANTIOQUIA;Miércoles;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;5042000;2
5/02/2018;ANTIOQUIA;SANTAFÉ DE ANTIOQUIA;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5042000;24
5/02/2018;ANTIOQUIA;TÁMESIS;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5789000;4
5/02/2018;ANTIOQUIA;TARSO;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5792000;9
5/02/2018;ANTIOQUIA;URRAO;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5847000;13
5/02/2018;ANTIOQUIA;VEGACHÍ;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5858000;5
5/02/2018;ANTIOQUIA;YALÍ;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5885000;6
5/02/2018;ANTIOQUIA;YARUMAL;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5887000;10
5/02/2018;CALDAS;MANIZALES;Miércoles;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;17001000;10
5/02/2018;CALDAS;MANIZALES;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;17001000;63
5/02/2018;CAUCA;POPAYÁN;Miércoles;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;19001000;19
5/02/2018;CESAR;AGUSTÍN CODAZZI;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;20013000;2
5/02/2018;CESAR;BOSCONIA;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;20060000;1
5/02/2018;CUNDINAMARCA;BOGOTÁ D.C.;Miércoles;BASUCO;CASAS DE HABITACION;URBANA;GRAMO;11001000;213
5/02/2018;CUNDINAMARCA;BOGOTÁ D.C.;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;11001000;390
5/02/2018;CUNDINAMARCA;FACATATIVÁ;Miércoles;BASUCO;CARRETERA;RURAL;GRAMO;25269000;70
5/02/2018;CUNDINAMARCA;GIRARDOT;Miércoles;BASUCO;LOTE BALDIO;URBANA;GRAMO;25307000;10
5/02/2018;CUNDINAMARCA;GIRARDOT;Miércoles;BASUCO;PARQUES;URBANA;GRAMO;25307000;20
5/02/2018;CUNDINAMARCA;GIRARDOT;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;25307000;80
5/02/2018;CUNDINAMARCA;LA CALERA;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;25377000;10
5/02/2018;CUNDINAMARCA;SAN FRANCISCO;Miércoles;BASUCO;PERIMETRO URBANO;URBANA;GRAMO;25658000;30
5/02/2018;CUNDINAMARCA;SOACHA;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;25754000;910
5/02/2018;CUNDINAMARCA;ZIPAQUIRÁ;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;25899000;31
5/02/2018;HUILA;SAN AGUSTÍN;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;41668000;9
5/02/2018;NARIÑO;IPIALES;Miércoles;BASUCO;CASAS DE HABITACION;URBANA;GRAMO;52356000;17
5/02/2018;RISARALDA;DOSQUEBRADAS;Miércoles;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;66170000;2700
5/02/2018;RISARALDA;PUEBLO RICO;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;66572000;2
5/02/2018;SANTANDER;BARBOSA;Miércoles;BASUCO;FINCAS Y SIMILARES;RURAL;GRAMO;68077000;1
5/02/2018;SANTANDER;BUCARAMANGA;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;68001000;3
5/02/2018;SANTANDER;GIRÓN;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;68307000;11
5/02/2018;TOLIMA;FLANDES;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;73275000;114
5/02/2018;TOLIMA;VENADILLO;Miércoles;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;73861000;25
5/02/2018;VALLE;CARTAGO;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;76147000;20
5/02/2018;VALLE;SEVILLA;Miércoles;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;76736000;15
5/02/2018;VALLE;SEVILLA;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;76736000;55
5/02/2018;VALLE;TULUÁ;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;76834000;50
5/02/2018;VALLE;YOTOCO;Miércoles;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;76890000;8
5/02/2018;ANTIOQUIA;ANDES;Miércoles;COCAINA;VIAS PUBLICAS;RURAL;GRAMO;5034000;1
5/02/2018;ANTIOQUIA;ANGELÓPOLIS;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5036000;5
5/02/2018;ANTIOQUIA;CAICEDO;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5125000;3
5/02/2018;ANTIOQUIA;CIUDAD BOLÍVAR;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5101000;5
5/02/2018;ANTIOQUIA;EL SANTUARIO;Miércoles;COCAINA;FINCAS Y SIMILARES;RURAL;GRAMO;5697000;1
5/02/2018;ANTIOQUIA;FREDONIA;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5282000;5
5/02/2018;ANTIOQUIA;GUATAPÉ;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5321000;12
5/02/2018;ANTIOQUIA;JARDÍN;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5364000;5
5/02/2018;ANTIOQUIA;LA PINTADA;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5390000;3
5/02/2018;ANTIOQUIA;MEDELLÍN;Miércoles;COCAINA;TERMINAL DE TRANSPORTES;URBANA;GRAMO;5001000;7
5/02/2018;ANTIOQUIA;MEDELLÍN;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5001000;9
5/02/2018;ANTIOQUIA;PUERTO NARE;Miércoles;COCAINA;VIAS PUBLICAS;RURAL;GRAMO;5585000;3
5/02/2018;ANTIOQUIA;PUERTO TRIUNFO;Miércoles;COCAINA;FINCAS Y SIMILARES;RURAL;GRAMO;5591000;5
5/02/2018;ANTIOQUIA;SAN FRANCISCO;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5652000;2
5/02/2018;ANTIOQUIA;SAN ROQUE;Miércoles;COCAINA;FINCAS Y SIMILARES;RURAL;GRAMO;5670000;1
5/02/2018;ANTIOQUIA;SANTAFÉ DE ANTIOQUIA;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5042000;30
5/02/2018;ANTIOQUIA;VENECIA;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5861000;6
5/02/2018;ANTIOQUIA;YARUMAL;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5887000;5
5/02/2018;ATLÁNTICO;BARRANQUILLA;Miércoles;COCAINA;CASAS DE HABITACION;URBANA;GRAMO;8001000;87
5/02/2018;ATLÁNTICO;BARRANQUILLA;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;8001000;1865
5/02/2018;ATLÁNTICO;JUAN DE ACOSTA;Miércoles;COCAINA;VIAS PUBLICAS;RURAL;GRAMO;8372000;7270
5/02/2018;BOLÍVAR;SAN JUAN NEPOMUCENO;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;13657000;38
5/02/2018;CALDAS;MANIZALES;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;17001000;15
5/02/2018;CESAR;VALLEDUPAR;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;20001000;25
5/02/2018;CUNDINAMARCA;BOGOTÁ D.C.;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;11001000;2
5/02/2018;CUNDINAMARCA;GIRARDOT;Miércoles;COCAINA;PARQUES;URBANA;GRAMO;25307000;5
5/02/2018;CUNDINAMARCA;GIRARDOT;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;25307000;58
5/02/2018;CUNDINAMARCA;SOPÓ;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;25758000;15
5/02/2018;NARIÑO;SAN ANDRES DE TUMACO;Miércoles;COCAINA;PUESTO DE CONTROL;RURAL;GRAMO;52835000;300
5/02/2018;QUINDÍO;ARMENIA;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;63001000;16
5/02/2018;SUCRE;SINCELEJO;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;70001000;63
5/02/2018;TOLIMA;LÉRIDA;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;73408000;823
5/02/2018;VALLE;BOLÍVAR;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;76100000;10
5/02/2018;VALLE;CALI;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;76001000;60
5/02/2018;VALLE;TULUÁ;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;76834000;15
5/02/2018;VALLE;YOTOCO;Miércoles;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;76890000;6
5/02/2018;ANTIOQUIA;SANTAFÉ DE ANTIOQUIA;Miércoles;HEROINA;TRAMO DE VIA;RURAL;GRAMO;5042000;5
5/02/2018;ANTIOQUIA;SANTAFÉ DE ANTIOQUIA;Miércoles;HEROINA;VIAS PUBLICAS;URBANA;GRAMO;5042000;3
5/02/2018;NARIÑO;CUMBAL;Miércoles;HEROINA;ZONA SELVÁTICA;RURAL;GRAMO;52227000;21332
5/02/2018;AMAZONAS;LETICIA;Miércoles;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;91001000;1
5/02/2018;ANTIOQUIA;ABEJORRAL;Miércoles;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5002000;18
5/02/2018;ANTIOQUIA;ANDES;Miércoles;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5034000;18
5/02/2018;ANTIOQUIA;ANDES;Miércoles;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5034000;40
5/02/2018;ANTIOQUIA;ANZA;Miércoles;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5044000;25
5/02/2018;ANTIOQUIA;ARGELIA;Miércoles;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5055000;20
5/02/2018;ANTIOQUIA;BELLO;Miércoles;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5088000;82
5/02/2018;ANTIOQUIA;BETANIA;Miércoles;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5091000;52
5/02/2018;ANTIOQUIA;BURITICÁ;Miércoles;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;5113000;16
5/02/2018;ANTIOQUIA;CAICEDO;Miércoles;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5125000;80
5/02/2018;ANTIOQUIA;CAMPAMENTO;Miércoles;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5134000;38
5/02/2018;ANTIOQUIA;CARACOLÍ;Miércoles;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5142000;15
5/02/2018;ANTIOQUIA;CARAMANTA;Miércoles;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5145000;11
5/02/2018;ANTIOQUIA;CIUDAD BOLÍVAR;Miércoles;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5101000;57
5/02/2018;ANTIOQUIA;CONCORDIA;Miércoles;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5209000;19
5/02/2018;ANTIOQUIA;FRONTINO;Miércoles;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;5284000;10
5/02/2018;ANTIOQUIA;GIRALDO;Miércoles;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;5306000;11
5/02/2018;ANTIOQUIA;GUARNE;Miércoles;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;5318000;53
5/02/2018;ANTIOQUIA;GUATAPÉ;Miércoles;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5321000;80
5/02/2018;ANTIOQUIA;ITAGUI;Miércoles;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5360000;69
